office,id,ad,ed,candidate,party,votes
President/Vice President**,26825,24,9,Kamala D. Harris Tim Walz,Working Families,8
President/Vice President**,26825,24,9,WRITE-IN,,9
President/Vice President**,26825,24,10,Kamala D. Harris Tim Walz,Democratic,489
President/Vice President**,26825,24,10,Donald J. Trump JD Vance,Republican,185
President/Vice President**,26825,24,10,Donald J. Trump JD Vance,Conservative,10
President/Vice President**,26825,24,10,Kamala D. Harris Tim Walz,Working Families,21
President/Vice President**,26825,24,10,WRITE-IN,,5
President/Vice President**,26825,24,11,Kamala D. Harris Tim Walz,Democratic,234
President/Vice President**,26825,24,11,Donald J. Trump JD Vance,Republican,123
President/Vice President**,26825,24,11,Donald J. Trump JD Vance,Conservative,6
President/Vice President**,26825,24,11,Kamala D. Harris Tim Walz,Working Families,9
President/Vice President**,26825,24,11,WRITE-IN,,5
President/Vice President**,26825,24,12,Kamala D. Harris Tim Walz,Democratic,190
President/Vice President**,26825,24,12,Donald J. Trump JD Vance,Republican,115
President/Vice President**,26825,24,12,Donald J. Trump JD Vance,Conservative,6
President/Vice President**,26825,24,12,Kamala D. Harris Tim Walz,Working Families,3
President/Vice President**,26825,24,12,WRITE-IN,,4
President/Vice President**,26825,24,13,Kamala D. Harris Tim Walz,Democratic,419
President/Vice President**,26825,24,13,Donald J. Trump JD Vance,Republican,251
President/Vice President**,26825,24,13,Donald J. Trump JD Vance,Conservative,15
President/Vice President**,26825,24,13,Kamala D. Harris Tim Walz,Working Families,23
President/Vice President**,26825,24,13,WRITE-IN,,14
President/Vice President**,26825,24,14,Kamala D. Harris Tim Walz,Democratic,274
President/Vice President**,26825,24,14,Donald J. Trump JD Vance,Republican,236
President/Vice President**,26825,24,14,Donald J. Trump JD Vance,Conservative,15
President/Vice President**,26825,24,14,Kamala D. Harris Tim Walz,Working Families,7
President/Vice President**,26825,24,14,WRITE-IN,,5
President/Vice President**,26825,24,15,Kamala D. Harris Tim Walz,Democratic,114
President/Vice President**,26825,24,15,Donald J. Trump JD Vance,Republican,73
President/Vice President**,26825,24,15,Donald J. Trump JD Vance,Conservative,4
President/Vice President**,26825,24,15,Kamala D. Harris Tim Walz,Working Families,1
President/Vice President**,26825,24,15,WRITE-IN,,2
President/Vice President**,26825,24,17,Kamala D. Harris Tim Walz,Democratic,71
President/Vice President**,26825,24,17,Donald J. Trump JD Vance,Republican,24
President/Vice President**,26825,24,17,Donald J. Trump JD Vance,Conservative,2
President/Vice President**,26825,24,17,Kamala D. Harris Tim Walz,Working Families,3
President/Vice President**,26825,24,17,WRITE-IN,,13
President/Vice President**,26825,24,18,Kamala D. Harris Tim Walz,Democratic,76
President/Vice President**,26825,24,18,Donald J. Trump JD Vance,Republican,56
President/Vice President**,26825,24,18,Donald J. Trump JD Vance,Conservative,3
President/Vice President**,26825,24,18,Kamala D. Harris Tim Walz,Working Families,2
President/Vice President**,26825,24,18,WRITE-IN,,1
President/Vice President**,26825,24,19,Kamala D. Harris Tim Walz,Democratic,190
President/Vice President**,26825,24,19,Donald J. Trump JD Vance,Republican,123
President/Vice President**,26825,24,19,Donald J. Trump JD Vance,Conservative,1
President/Vice President**,26825,24,19,Kamala D. Harris Tim Walz,Working Families,9
President/Vice President**,26825,24,19,WRITE-IN,,4
President/Vice President**,26825,24,20,Kamala D. Harris Tim Walz,Democratic,156
President/Vice President**,26825,24,20,Donald J. Trump JD Vance,Republican,70
President/Vice President**,26825,24,20,Donald J. Trump JD Vance,Conservative,2
President/Vice President**,26825,24,20,Kamala D. Harris Tim Walz,Working Families,2
President/Vice President**,26825,24,20,WRITE-IN,,1
President/Vice President**,26825,24,21,Kamala D. Harris Tim Walz,Democratic,233
President/Vice President**,26825,24,21,Donald J. Trump JD Vance,Republican,218
President/Vice President**,26825,24,21,Donald J. Trump JD Vance,Conservative,21
President/Vice President**,26825,24,21,Kamala D. Harris Tim Walz,Working Families,29
President/Vice President**,26825,24,21,WRITE-IN,,12
President/Vice President**,26825,24,22,Kamala D. Harris Tim Walz,Democratic,37
President/Vice President**,26825,24,22,Donald J. Trump JD Vance,Republican,53
President/Vice President**,26825,24,22,Donald J. Trump JD Vance,Conservative,3
President/Vice President**,26825,24,22,Kamala D. Harris Tim Walz,Working Families,3
President/Vice President**,26825,24,22,WRITE-IN,,3
President/Vice President**,26825,24,23,Kamala D. Harris Tim Walz,Democratic,305
President/Vice President**,26825,24,23,Donald J. Trump JD Vance,Republican,180
President/Vice President**,26825,24,23,Donald J. Trump JD Vance,Conservative,10
President/Vice President**,26825,24,23,Kamala D. Harris Tim Walz,Working Families,9
President/Vice President**,26825,24,23,WRITE-IN,,3
President/Vice President**,26825,24,24,Kamala D. Harris Tim Walz,Democratic,142
President/Vice President**,26825,24,24,Donald J. Trump JD Vance,Republican,153
President/Vice President**,26825,24,24,Donald J. Trump JD Vance,Conservative,12
President/Vice President**,26825,24,24,Kamala D. Harris Tim Walz,Working Families,7
President/Vice President**,26825,24,24,WRITE-IN,,4
President/Vice President**,26825,24,25,Kamala D. Harris Tim Walz,Democratic,114
President/Vice President**,26825,24,25,Donald J. Trump JD Vance,Republican,99
President/Vice President**,26825,24,25,Donald J. Trump JD Vance,Conservative,10
President/Vice President**,26825,24,25,Kamala D. Harris Tim Walz,Working Families,12
President/Vice President**,26825,24,25,WRITE-IN,,2
President/Vice President**,26825,24,26,Kamala D. Harris Tim Walz,Democratic,238
President/Vice President**,26825,24,26,Donald J. Trump JD Vance,Republican,159
President/Vice President**,26825,24,26,Donald J. Trump JD Vance,Conservative,10
President/Vice President**,26825,24,26,Kamala D. Harris Tim Walz,Working Families,12
President/Vice President**,26825,24,26,WRITE-IN,,12
President/Vice President**,26825,24,27,Kamala D. Harris Tim Walz,Democratic,67
President/Vice President**,26825,24,27,Donald J. Trump JD Vance,Republican,24
President/Vice President**,26825,24,27,Donald J. Trump JD Vance,Conservative,2
President/Vice President**,26825,24,27,Kamala D. Harris Tim Walz,Working Families,3
President/Vice President**,26825,24,27,WRITE-IN,,3
President/Vice President**,26825,24,28,Kamala D. Harris Tim Walz,Democratic,175
President/Vice President**,26825,24,28,Donald J. Trump JD Vance,Republican,92
President/Vice President**,26825,24,28,Donald J. Trump JD Vance,Conservative,7
President/Vice President**,26825,24,28,Kamala D. Harris Tim Walz,Working Families,13
President/Vice President**,26825,24,28,WRITE-IN,,14
President/Vice President**,26825,24,29,Kamala D. Harris Tim Walz,Democratic,145
President/Vice President**,26825,24,29,Donald J. Trump JD Vance,Republican,68
President/Vice President**,26825,24,29,Donald J. Trump JD Vance,Conservative,10
President/Vice President**,26825,24,29,Kamala D. Harris Tim Walz,Working Families,1
President/Vice President**,26825,24,29,WRITE-IN,,3
President/Vice President**,26825,24,30,Kamala D. Harris Tim Walz,Democratic,260
President/Vice President**,26825,24,30,Donald J. Trump JD Vance,Republican,223
President/Vice President**,26825,24,30,Donald J. Trump JD Vance,Conservative,11
President/Vice President**,26825,24,30,Kamala D. Harris Tim Walz,Working Families,18
President/Vice President**,26825,24,30,WRITE-IN,,24
President/Vice President**,26825,24,31,Kamala D. Harris Tim Walz,Democratic,182
President/Vice President**,26825,24,31,Donald J. Trump JD Vance,Republican,148
President/Vice President**,26825,24,31,Donald J. Trump JD Vance,Conservative,10
President/Vice President**,26825,24,31,Kamala D. Harris Tim Walz,Working Families,8
President/Vice President**,26825,24,31,WRITE-IN,,9
President/Vice President**,26825,24,32,Kamala D. Harris Tim Walz,Democratic,134
President/Vice President**,26825,24,32,Donald J. Trump JD Vance,Republican,71
President/Vice President**,26825,24,32,Donald J. Trump JD Vance,Conservative,9
President/Vice President**,26825,24,32,Kamala D. Harris Tim Walz,Working Families,3
President/Vice President**,26825,24,32,WRITE-IN,,1
President/Vice President**,26825,24,33,Kamala D. Harris Tim Walz,Democratic,13
President/Vice President**,26825,24,33,Donald J. Trump JD Vance,Republican,21
President/Vice President**,26825,24,33,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,24,33,Kamala D. Harris Tim Walz,Working Families,1
President/Vice President**,26825,24,33,WRITE-IN,,0
President/Vice President**,26825,24,34,Kamala D. Harris Tim Walz,Democratic,104
President/Vice President**,26825,24,34,Donald J. Trump JD Vance,Republican,74
President/Vice President**,26825,24,34,Donald J. Trump JD Vance,Conservative,4
President/Vice President**,26825,24,34,Kamala D. Harris Tim Walz,Working Families,2
President/Vice President**,26825,24,34,WRITE-IN,,15
President/Vice President**,26825,24,35,Kamala D. Harris Tim Walz,Democratic,134
President/Vice President**,26825,24,35,Donald J. Trump JD Vance,Republican,85
President/Vice President**,26825,24,35,Donald J. Trump JD Vance,Conservative,9
President/Vice President**,26825,24,35,Kamala D. Harris Tim Walz,Working Families,7
President/Vice President**,26825,24,35,WRITE-IN,,11
President/Vice President**,26825,24,36,Kamala D. Harris Tim Walz,Democratic,399
President/Vice President**,26825,24,36,Donald J. Trump JD Vance,Republican,191
President/Vice President**,26825,24,36,Donald J. Trump JD Vance,Conservative,12
President/Vice President**,26825,24,36,Kamala D. Harris Tim Walz,Working Families,25
President/Vice President**,26825,24,36,WRITE-IN,,8
President/Vice President**,26825,24,37,Kamala D. Harris Tim Walz,Democratic,76
President/Vice President**,26825,24,37,Donald J. Trump JD Vance,Republican,42
President/Vice President**,26825,24,37,Donald J. Trump JD Vance,Conservative,2
President/Vice President**,26825,24,37,Kamala D. Harris Tim Walz,Working Families,2
President/Vice President**,26825,24,37,WRITE-IN,,3
President/Vice President**,26825,24,38,Kamala D. Harris Tim Walz,Democratic,458
President/Vice President**,26825,24,38,Donald J. Trump JD Vance,Republican,215
President/Vice President**,26825,24,38,Donald J. Trump JD Vance,Conservative,12
President/Vice President**,26825,24,38,Kamala D. Harris Tim Walz,Working Families,48
President/Vice President**,26825,24,38,WRITE-IN,,37
President/Vice President**,26825,24,39,Kamala D. Harris Tim Walz,Democratic,352
President/Vice President**,26825,24,39,Donald J. Trump JD Vance,Republican,215
President/Vice President**,26825,24,39,Donald J. Trump JD Vance,Conservative,14
President/Vice President**,26825,24,39,Kamala D. Harris Tim Walz,Working Families,24
President/Vice President**,26825,24,39,WRITE-IN,,9
President/Vice President**,26825,24,40,Kamala D. Harris Tim Walz,Democratic,273
President/Vice President**,26825,24,40,Donald J. Trump JD Vance,Republican,163
President/Vice President**,26825,24,40,Donald J. Trump JD Vance,Conservative,5
President/Vice President**,26825,24,40,Kamala D. Harris Tim Walz,Working Families,12
President/Vice President**,26825,24,40,WRITE-IN,,16
President/Vice President**,26825,24,41,Kamala D. Harris Tim Walz,Democratic,191
President/Vice President**,26825,24,41,Donald J. Trump JD Vance,Republican,168
President/Vice President**,26825,24,41,Donald J. Trump JD Vance,Conservative,14
President/Vice President**,26825,24,41,Kamala D. Harris Tim Walz,Working Families,8
President/Vice President**,26825,24,41,WRITE-IN,,43
President/Vice President**,26825,24,42,Kamala D. Harris Tim Walz,Democratic,77
President/Vice President**,26825,24,42,Donald J. Trump JD Vance,Republican,21
President/Vice President**,26825,24,42,Donald J. Trump JD Vance,Conservative,4
President/Vice President**,26825,24,42,Kamala D. Harris Tim Walz,Working Families,2
President/Vice President**,26825,24,42,WRITE-IN,,3
President/Vice President**,26825,24,43,Kamala D. Harris Tim Walz,Democratic,127
President/Vice President**,26825,24,43,Donald J. Trump JD Vance,Republican,87
President/Vice President**,26825,24,43,Donald J. Trump JD Vance,Conservative,7
President/Vice President**,26825,24,43,Kamala D. Harris Tim Walz,Working Families,7
President/Vice President**,26825,24,43,WRITE-IN,,9
President/Vice President**,26825,24,44,Kamala D. Harris Tim Walz,Democratic,59
President/Vice President**,26825,24,44,Donald J. Trump JD Vance,Republican,18
President/Vice President**,26825,24,44,Donald J. Trump JD Vance,Conservative,0
President/Vice President**,26825,24,44,Kamala D. Harris Tim Walz,Working Families,4
President/Vice President**,26825,24,44,WRITE-IN,,17
President/Vice President**,26825,24,45,Kamala D. Harris Tim Walz,Democratic,46
President/Vice President**,26825,24,45,Donald J. Trump JD Vance,Republican,21
President/Vice President**,26825,24,45,Donald J. Trump JD Vance,Conservative,1
President/Vice President**,26825,24,45,Kamala D. Harris Tim Walz,Working Families,0
President/Vice President**,26825,24,45,WRITE-IN,,1
President/Vice President**,26825,24,46,Kamala D. Harris Tim Walz,Democratic,277
President/Vice President**,26825,24,46,Donald J. Trump JD Vance,Republican,95
President/Vice President**,26825,24,46,Donald J. Trump JD Vance,Conservative,6
President/Vice President**,26825,24,46,Kamala D. Harris Tim Walz,Working Families,4
President/Vice President**,26825,24,46,WRITE-IN,,10
President/Vice President**,26825,24,47,Kamala D. Harris Tim Walz,Democratic,257
President/Vice President**,26825,24,47,Donald J. Trump JD Vance,Republican,106
President/Vice President**,26825,24,47,Donald J. Trump JD Vance,Conservative,4
President/Vice President**,26825,24,47,Kamala D. Harris Tim Walz,Working Families,5
President/Vice President**,26825,24,47,WRITE-IN,,6
President/Vice President**,26825,24,48,Kamala D. Harris Tim Walz,Democratic,92
President/Vice President**,26825,24,48,Donald J. Trump JD Vance,Republican,61
President/Vice President**,26825,24,48,Donald J. Trump JD Vance,Conservative,7
President/Vice President**,26825,24,48,Kamala D. Harris Tim Walz,Working Families,4
President/Vice President**,26825,24,48,WRITE-IN,,6
President/Vice President**,26825,24,49,Kamala D. Harris Tim Walz,Democratic,264
President/Vice President**,26825,24,49,Donald J. Trump JD Vance,Republican,832
President/Vice President**,26825,24,49,Donald J. Trump JD Vance,Conservative,47
President/Vice President**,26825,24,49,Kamala D. Harris Tim Walz,Working Families,12
President/Vice President**,26825,24,49,WRITE-IN,,12
President/Vice President**,26825,24,50,Kamala D. Harris Tim Walz,Democratic,94
President/Vice President**,26825,24,50,Donald J. Trump JD Vance,Republican,233
President/Vice President**,26825,24,50,Donald J. Trump JD Vance,Conservative,11
President/Vice President**,26825,24,50,Kamala D. Harris Tim Walz,Working Families,6
